,x,y,z
286230,5951775.5600000005,2159950.73,84.22
286231,5951778.0200000005,2159949.68,94.42
286232,5951781.07,2159948.6,94.82000000000001
286233,5951781.73,2159948.07,94.85000000000001
286234,5951779.17,2159949.29,94.55
286235,5951780.28,2159948.83,94.72
286236,5951793.93,2159943.35,86.68
286237,5951796.98,2159942.2,87.04
286238,5951796.5200000005,2159942.46,86.94
286239,5951796.0600000005,2159942.69,86.94
286240,5951797.57,2159942.17,87.17
286241,5951798.26,2159941.77,87.24
286242,5951788.71,2159945.58,85.93
286243,5951789.7,2159945.02,86.02
286244,5951790.78,2159944.63,86.22
286245,5951792.75,2159943.87,86.45
286246,5951786.25,2159946.5300000003,95.47
286247,5951787.2700000005,2159946.0100000002,95.57000000000001
286248,5951788.25,2159945.81,95.73
286249,5951774.11,2159951.16,93.93
286250,5951775.39,2159950.63,94.03
286251,5951795.47,2159962.74,85.76
286252,5951796.92,2159962.18,85.89
286253,5951794.0,2159963.3,95.44
286254,5951795.41,2159962.77,95.67
286255,5951796.33,2159962.25,95.8
286256,5951718.11,2159972.91,77.23
286257,5951716.21,2159973.89,77.0
286258,5951716.83,2159973.7,77.0
286259,5951713.22,2159974.7800000003,86.48
286260,5951717.850000001,2159973.04,86.78
286261,5951715.5200000005,2159974.16,86.58
286262,5951717.5200000005,2159973.37,96.95
286263,5951717.91,2159973.2,97.11
286264,5951718.47,2159972.94,97.05
286265,5951717.13,2159973.5300000003,96.82000000000001
286266,5951721.78,2159971.5300000003,77.59
286267,5951725.13,2159970.35,77.99
286268,5951731.17,2159968.09,78.77
286269,5951726.97,2159969.6,78.25
286270,5951726.21,2159969.99,78.18
286271,5951728.350000001,2159969.07,78.35000000000001
286272,5951729.2,2159968.61,78.48
286273,5951719.13,2159972.58,77.33
286274,5951720.11,2159972.25,77.39
286275,5951720.54,2159972.15,77.46000000000001
286276,5951721.100000001,2159971.86,77.49
286277,5951733.2,2159967.17,79.0
286278,5951737.2700000005,2159965.5300000003,79.49
286279,5951725.5600000005,2159989.77,76.15
286280,5951723.13,2159990.92,75.72
286281,5951723.5600000005,2159990.89,75.66
286282,5951727.0,2159989.25,76.28
286283,5951726.44,2159989.61,76.21000000000001
286284,5951727.5600000005,2159989.08,76.31
286285,5951729.43,2159988.36,76.61
286286,5951729.17,2159988.66,76.51
286287,5951724.28,2159990.36,85.79
286288,5951726.25,2159989.64,86.06
286289,5951728.15,2159988.92,86.29
286290,5951741.47,2159983.57,78.12
286291,5951742.26,2159983.2800000003,78.28
286292,5951734.78,2159986.46,77.2
286293,5951735.3,2159986.23,77.33
286294,5951732.58,2159987.21,77.0
286295,5951733.46,2159986.95,77.13
286296,5951735.7,2159986.1,77.43
286297,5951738.39,2159984.92,77.79
286298,5951721.69,2159971.63,87.3
286299,5951731.14,2159968.02,88.52
286300,5951727.03,2159969.5300000003,87.96000000000001
286301,5951725.66,2159970.02,87.8
286302,5951728.38,2159968.97,88.12
286303,5951728.8100000005,2159968.84,88.16
286304,5951729.3,2159968.74,88.25
286305,5951729.86,2159968.55,88.29
286306,5951718.83,2159972.68,86.94
286307,5951721.39,2159971.89,87.37
286308,5951724.41,2159970.71,97.67
286309,5951726.57,2159969.7600000002,97.97
286310,5951728.51,2159968.87,98.16
286311,5951730.61,2159968.2800000003,98.52
286312,5951719.68,2159972.35,97.21000000000001
286313,5951721.46,2159971.73,97.41
286314,5951737.76,2159965.33,89.21000000000001
286315,5951738.39,2159965.17,99.38
286316,5951737.3,2159965.5300000003,99.28
286317,5951731.3,2159987.77,86.61
286318,5951722.18,2159991.2800000003,95.47
286319,5951722.97,2159990.82,95.7
286320,5951723.850000001,2159990.69,95.7
286321,5951724.93,2159990.1,95.83
286322,5951726.84,2159989.44,96.03
286323,5951731.43,2159987.77,96.75
286324,5951730.87,2159988.0,96.52
286325,5951732.09,2159987.48,96.82000000000001
286326,5951740.12,2159984.13,87.83
286327,5951740.91,2159983.87,87.99
286328,5951736.0600000005,2159985.7,87.2
286329,5951737.07,2159985.47,87.43
286330,5951733.07,2159987.15,96.85000000000001
286331,5951720.37,2159992.1,85.24
286332,5951720.93,2159991.9,95.31
286333,5951784.22,2159998.63,63.45
286334,5951756.79,2159977.7600000002,80.15
286335,5951759.8100000005,2159976.48,80.58
286336,5951760.7,2159976.16,80.71000000000001
286337,5951762.99,2159975.5300000003,80.97
286338,5951763.94,2159974.88,81.14
286339,5951765.72,2159974.32,81.36
286340,5951766.86,2159973.93,81.59
286341,5951767.78,2159973.5300000003,81.69
286342,5951769.62,2159972.7800000003,81.92
286343,5951750.03,2159980.32,79.26
286344,5951758.43,2159977.08,90.32000000000001
286345,5951759.32,2159976.71,90.42
286346,5951762.57,2159975.4,90.85000000000001
286347,5951763.75,2159974.88,91.14
286348,5951764.34,2159974.91,91.11
286349,5951764.99,2159974.58,91.24
286350,5951765.45,2159974.45,91.37
286351,5951766.37,2159974.12,91.37
286352,5951768.21,2159973.3,91.7
286353,5951772.28,2159971.83,92.32000000000001
286354,5951765.850000001,2159974.29,91.44
286355,5951747.8,2159981.05,88.91
286356,5951748.69,2159980.85,89.01
286357,5951750.69,2159980.0,89.14
286358,5951746.23,2159981.93,88.62
286359,5951752.49,2159979.31,89.5
286360,5951753.05,2159979.34,89.53
286361,5951753.58,2159978.91,89.60000000000001
286362,5951754.66,2159978.45,89.83
286363,5951749.3100000005,2159980.82,99.25
286364,5951774.8,2159970.71,82.74
286365,5951777.66,2159969.6,83.04
286366,5951784.48,2159967.13,84.12
286367,5951784.91,2159966.9,84.22
286368,5951785.5600000005,2159966.48,84.25
286369,5951779.89,2159968.61,83.43
286370,5951780.68,2159968.45,83.56
286371,5951781.89,2159968.05,83.66
286372,5951782.45,2159967.86,83.79
286373,5951783.69,2159967.3,84.02
286374,5951773.72,2159971.27,82.51
286375,5951787.76,2159965.59,84.45
286376,5951790.65,2159964.48,84.94
286377,5951774.64,2159970.91,92.59
286378,5951777.13,2159969.66,93.04
286379,5951776.21,2159970.12,92.81
286380,5951778.44,2159969.2,93.11
286381,5951784.15,2159967.04,93.96000000000001
286382,5951782.25,2159967.86,93.73
286383,5951779.23,2159968.97,93.27
286384,5951783.04,2159967.69,93.83
286385,5951783.46,2159967.5,93.9
286386,5951789.17,2159965.07,94.72
286387,5951786.29,2159966.18,94.26
286388,5951787.2,2159965.82,94.29
286389,5951745.18,2159962.54,100.3
286390,5951742.62,2159963.49,99.93
286391,5951743.73,2159963.1,100.10000000000001
286392,5951748.95,2159961.0,100.69
286393,5951750.16,2159960.5100000002,100.82000000000001
286394,5951750.89,2159960.18,100.95
286395,5951745.96,2159962.25,100.39
286396,5951754.82,2159958.74,101.48
286397,5951760.99,2159956.34,102.23
286398,5951763.75,2159955.13,102.59
286399,5951764.63,2159954.96,102.72
286400,5951771.82,2159952.0100000002,103.61
286401,5951785.83,2159946.73,105.48
286402,5951786.75,2159946.2,105.68
286403,5951787.83,2159945.81,105.81
286404,5951789.8,2159945.05,106.04
286405,5951772.7,2159951.88,103.71000000000001
286406,5951773.98,2159951.32,103.9
286407,5951793.93,2159963.23,105.45
286408,5951795.8,2159962.64,105.71000000000001
286409,5951796.82,2159962.34,105.91
286410,5951764.96,2159974.58,101.25
286411,5951770.87,2159972.29,102.07000000000001
286412,5951771.95,2159971.7600000002,102.23
286413,5951754.07,2159978.7800000003,99.7
286414,5951779.0,2159969.1,103.25
286415,5951780.15,2159968.71,103.38
286416,5951781.23,2159968.22,103.64
286417,5951773.2,2159971.4,102.39
286418,5951789.07,2159965.2,104.72
286419,5951788.16,2159965.72,104.59
286420,5951790.16,2159964.84,104.89
286421,5951791.34,2159964.35,105.09
286422,5951792.09,2159964.05,105.18
286432,5951804.79,2159943.15,50.49
286453,5951805.48,2159942.89,50.92
286454,5951806.59,2159942.59,51.64
286455,5951806.04,2159942.73,51.28
286456,5951807.350000001,2159942.3,50.52
286457,5951808.46,2159941.97,51.38
286464,5951809.350000001,2159941.5100000002,50.660000000000004
286465,5951809.32,2159941.84,50.92
286466,5951809.88,2159941.2800000003,50.39
286467,5951808.96,2159941.94,51.08
286504,5951802.39,2159944.07,50.980000000000004
286505,5951802.36,2159944.4,51.410000000000004
286506,5951803.28,2159946.6,50.26
286507,5951803.28,2159946.92,50.43
286508,5951803.3100000005,2159947.32,50.59
286509,5951803.87,2159947.97,51.38
286510,5951803.9,2159948.34,51.44
286511,5951806.46,2159942.86,52.56
286512,5951805.8100000005,2159943.25,53.120000000000005
286513,5951807.12,2159942.46,52.0
286514,5951807.71,2159942.4,52.1
286515,5951808.3,2159942.17,52.69
286516,5951807.12,2159942.82,52.230000000000004
286517,5951809.42,2159941.61,53.480000000000004
286518,5951808.66,2159942.04,52.99
286519,5951808.99,2159941.9,53.18
286520,5951810.7,2159941.35,54.300000000000004
286521,5951811.0600000005,2159941.15,54.53
286522,5951811.42,2159941.22,54.72
286523,5951811.91,2159940.92,54.99
286524,5951807.94,2159943.18,58.53
286525,5951810.89,2159941.74,56.04
286526,5951811.88,2159941.25,55.410000000000004
286527,5951811.29,2159941.5100000002,55.74
286528,5951809.71,2159942.04,56.79
286529,5951810.4,2159941.81,56.36
286530,5951808.86,2159942.59,57.58
286531,5951809.71,2159942.4,56.96
286532,5951802.62,2159944.33,52.76
286533,5951802.59,2159944.66,53.35
286534,5951803.0200000005,2159945.22,54.72
286535,5951804.33,2159943.81,54.07
286536,5951803.71,2159944.1,54.4
286537,5951804.76,2159943.68,53.81
286538,5951805.15,2159943.61,53.67
286539,5951803.12,2159945.65,54.43
286540,5951803.18,2159946.07,54.230000000000004
286541,5951803.3100000005,2159946.47,53.97
286542,5951803.38,2159946.86,53.67
286543,5951803.44,2159947.25,53.480000000000004
286544,5951804.66,2159949.68,52.43
286545,5951804.66,2159950.0100000002,52.620000000000005
286546,5951803.54,2159944.3,55.61
286547,5951802.89,2159944.73,55.31
286548,5951803.38,2159944.5300000003,56.89
286549,5951804.4,2159944.1,56.2
286550,5951804.72,2159944.0,56.46
286551,5951805.28,2159943.87,56.86
286552,5951803.64,2159945.74,55.94
286553,5951803.67,2159946.1,56.230000000000004
286554,5951803.67,2159946.47,56.4
286555,5951803.21,2159944.73,57.94
286556,5951804.2,2159947.19,57.15
286557,5951804.2,2159947.55,57.32
286558,5951804.5600000005,2159948.04,57.81
286559,5951804.59,2159948.37,57.97
286560,5951805.22,2159950.21,57.78
286561,5951804.95,2159948.96,58.660000000000004
286562,5951805.0200000005,2159949.39,58.370000000000005
286563,5951805.84,2159943.71,57.28
286573,5951812.14,2159940.7600000002,53.480000000000004
286574,5951812.4,2159940.95,55.050000000000004
286575,5951812.37,2159941.31,55.38
286576,5951812.37,2159941.64,55.68
286585,5951805.28,2159952.31,50.2
286587,5951805.18,2159951.85,50.52
286600,5951809.12,2159953.2600000002,50.69
286601,5951809.71,2159953.06,51.08
286602,5951810.07,2159952.9,51.54
286603,5951810.37,2159952.73,51.74
286611,5951806.17,2159954.21,51.870000000000005
286613,5951805.22,2159950.73,53.120000000000005
286614,5951805.25,2159951.45,53.410000000000004
286615,5951805.28,2159950.63,57.51
286616,5951805.41,2159951.09,57.09
286617,5951805.61,2159951.65,53.64
286618,5951805.64,2159952.34,54.04
286619,5951806.0,2159952.27,54.2
286620,5951806.04,2159952.96,54.46
286621,5951808.600000001,2159953.16,53.870000000000005
286622,5951810.83,2159952.47,51.94
286623,5951811.5200000005,2159952.14,52.33
286624,5951806.3,2159953.95,53.35
286625,5951806.63,2159953.95,55.22
286626,5951807.15,2159953.42,55.51
286627,5951811.12,2159951.75,58.5
286628,5951811.5200000005,2159951.58,58.4
286629,5951809.12,2159952.44,57.15
286630,5951809.42,2159952.27,57.410000000000004
286631,5951809.84,2159952.0100000002,57.78
286638,5951812.43,2159951.65,53.050000000000004
286639,5951813.65,2159950.99,53.74
286640,5951814.07,2159950.73,54.13
286641,5951814.63,2159950.73,54.46
286642,5951808.14,2159942.95,59.050000000000004
286643,5951808.600000001,2159942.73,59.38
286644,5951811.8100000005,2159941.54,59.15
286645,5951809.8100000005,2159942.46,60.33
286646,5951810.2,2159942.17,60.63
286647,5951811.61,2159941.74,60.33
286648,5951811.0200000005,2159941.97,61.15
286649,5951811.97,2159942.1,61.78
286650,5951808.69,2159943.2800000003,64.11
286651,5951809.38,2159943.09,63.58
286652,5951810.2700000005,2159942.7600000002,62.93
286653,5951809.84,2159942.99,63.29
286654,5951811.94,2159942.43,62.04
286655,5951811.29,2159942.17,62.6
286656,5951811.91,2159942.73,62.43
286657,5951803.64,2159944.66,58.96
286658,5951803.51,2159944.89,59.910000000000004
286659,5951804.46,2159946.86,60.1
286660,5951803.71,2159944.96,61.09
286661,5951804.72,2159944.43,60.79
286662,5951803.97,2159944.79,61.71
286663,5951803.67,2159945.25,61.550000000000004
286664,5951804.0,2159946.5300000003,60.5
286665,5951804.04,2159946.89,60.4
286666,5951803.9,2159946.1,60.89
286667,5951803.7700000005,2159945.68,61.25
286668,5951804.82,2159948.5300000003,59.02
286669,5951804.72,2159948.11,59.35
286670,5951804.53,2159947.22,60.1
286671,5951804.63,2159947.68,59.65
286672,5951804.53,2159944.63,62.11
286673,5951803.9,2159945.05,62.34
286674,5951805.05,2159944.43,62.730000000000004
286675,5951804.0,2159945.5100000002,62.01
286676,5951804.63,2159946.4,62.86
286677,5951804.63,2159946.7600000002,63.09
286678,5951804.23,2159945.05,64.24
286679,5951804.17,2159945.38,64.76
286680,5951805.18,2159947.29,63.75
286681,5951805.18,2159947.61,64.04
286682,5951805.18,2159947.97,64.21000000000001
286683,5951806.73,2159943.68,59.35
286684,5951806.07,2159944.07,59.84
286685,5951805.45,2159944.07,60.04
286686,5951805.38,2159944.37,60.43
286687,5951805.54,2159949.94,59.35
286688,5951806.100000001,2159944.17,63.550000000000004
286689,5951805.58,2159944.37,63.09
286690,5951806.69,2159944.04,64.07000000000001
286691,5951807.05,2159943.84,64.47
286692,5951807.8100000005,2159943.7800000003,65.03
286693,5951808.5600000005,2159943.48,65.16
286694,5951805.97,2159949.81,64.27
286695,5951805.71,2159948.6,64.96000000000001
286696,5951805.74,2159948.93,65.12
286697,5951805.8100000005,2159949.32,65.06
286698,5951809.38,2159943.2800000003,66.4
286699,5951809.74,2159943.38,66.63
286700,5951810.17,2159942.99,66.96000000000001
286701,5951811.32,2159942.56,66.14
286702,5951811.09,2159942.7600000002,67.65
286703,5951810.600000001,2159942.99,67.45
286704,5951810.5,2159943.22,68.54
286705,5951804.59,2159945.09,65.98
286706,5951804.49,2159945.38,66.76
286707,5951804.86,2159945.15,67.98
286708,5951804.82,2159945.84,68.54
286709,5951804.76,2159945.42,68.77
286710,5951805.45,2159946.73,69.39
286711,5951805.12,2159945.42,70.47
286712,5951805.09,2159945.7800000003,70.8
286713,5951806.86,2159944.4,66.01
286714,5951806.36,2159944.43,66.34
286715,5951806.36,2159944.7600000002,66.54
286716,5951807.25,2159944.27,65.68
286717,5951805.61,2159944.82,67.06
286718,5951805.45,2159945.02,68.21000000000001
286719,5951809.05,2159943.5100000002,66.04
286720,5951806.3,2159949.81,66.08
286721,5951806.3,2159950.17,66.31
286722,5951806.33,2159944.99,69.55
286723,5951806.63,2159944.86,69.82000000000001
286724,5951807.05,2159944.46,70.31
286725,5951807.71,2159944.5,71.10000000000001
286726,5951808.33,2159944.27,71.0
286727,5951807.61,2159944.7600000002,71.85000000000001
286728,5951808.63,2159944.37,71.85000000000001
286729,5951809.91,2159943.45,69.16
286730,5951809.25,2159943.97,70.21000000000001
286731,5951808.83,2159944.2,70.57000000000001
286732,5951806.04,2159947.61,70.37
286733,5951806.04,2159947.91,70.64
286734,5951806.04,2159948.24,70.9
286735,5951806.43,2159948.47,71.26
286736,5951806.43,2159948.79,71.49
286737,5951806.79,2159949.06,71.82000000000001
286738,5951812.14,2159949.94,69.59
286739,5951814.21,2159949.94,61.29
286740,5951814.63,2159949.88,61.78
286741,5951813.62,2159949.35,67.65
286742,5951813.55,2159949.61,68.24
286743,5951805.58,2159950.27,59.45
286744,5951806.13,2159951.19,60.300000000000004
286745,5951806.63,2159953.32,58.69
286746,5951808.63,2159952.34,60.33
286747,5951806.63,2159952.4,61.910000000000004
286748,5951806.69,2159952.83,61.68
286749,5951808.04,2159952.67,61.38
286750,5951811.75,2159951.19,59.25
286751,5951810.43,2159951.88,58.99
286752,5951809.58,2159952.08,59.58
286753,5951808.99,2159952.27,60.01
286754,5951806.36,2159951.55,62.800000000000004
286755,5951806.17,2159950.7,63.45
286756,5951806.2700000005,2159951.12,63.120000000000005
286757,5951808.2,2159952.34,62.800000000000004
286758,5951808.5,2159952.17,63.120000000000005
286759,5951806.07,2159950.24,63.85
286760,5951806.96,2159952.44,63.75
286761,5951809.55,2159951.52,64.04
286762,5951810.07,2159951.19,64.5
286763,5951810.4,2159951.29,65.26
286764,5951810.79,2159951.06,65.03
286765,5951807.18,2159952.27,66.4
286766,5951807.09,2159951.85,66.86
286767,5951806.92,2159951.0300000003,67.16
286768,5951806.92,2159951.35,67.39
286769,5951808.07,2159951.48,68.34
286770,5951807.28,2159951.81,68.44
286771,5951809.91,2159951.39,65.68
286772,5951809.19,2159951.55,66.47
286773,5951811.22,2159950.7,65.52
286774,5951808.66,2159951.09,69.36
286775,5951807.350000001,2159951.58,69.75
286776,5951809.84,2159950.6,70.7
286777,5951810.2700000005,2159950.21,71.23
286778,5951810.24,2159950.5,71.59
286779,5951811.42,2159950.14,70.47
286780,5951810.73,2159950.21,71.55
286781,5951812.63,2159950.83,60.01
286782,5951813.09,2159950.5300000003,60.300000000000004
286783,5951813.58,2159950.17,60.76
286784,5951812.66,2159936.2,87.37
286785,5951813.45,2159935.9,87.24
286786,5951813.0600000005,2159936.0300000003,87.34
286787,5951818.18,2159934.06,86.58
286788,5951815.75,2159935.05,86.94
286789,5951821.39,2159932.75,86.19
286790,5951824.84,2159931.5,85.60000000000001
286791,5951819.29,2159933.7,86.52
286792,5951820.08,2159933.34,86.32000000000001
286793,5951813.16,2159936.0,97.21000000000001
286794,5951818.08,2159934.33,96.62
286795,5951818.47,2159934.06,96.49000000000001
286796,5951816.63,2159934.79,96.75
286797,5951848.42,2159922.38,82.45
286798,5951849.0200000005,2159922.15,82.35000000000001
286799,5951849.74,2159921.83,82.32000000000001
286800,5951831.33,2159929.14,84.84
286801,5951835.2,2159927.4,84.25
286802,5951835.5,2159927.5,84.28
286803,5951836.350000001,2159926.91,84.12
286804,5951838.68,2159926.19,83.76
286805,5951828.94,2159930.0300000003,85.10000000000001
286806,5951830.05,2159929.54,84.94
286807,5951841.47,2159925.0100000002,83.37
286808,5951839.44,2159925.89,83.69
286809,5951840.75,2159925.4,83.5
286810,5951847.97,2159922.61,82.55
286811,5951847.67,2159922.81,82.68
286812,5951827.72,2159930.42,85.27
286813,5951834.78,2159927.7600000002,94.06
286814,5951837.07,2159926.98,93.8
286815,5951829.72,2159929.54,94.82000000000001
286816,5951840.39,2159925.5300000003,93.27
286817,5951841.2700000005,2159925.27,93.21000000000001
286818,5951842.29,2159924.94,92.95
286819,5951845.7700000005,2159923.57,92.55
286820,5951846.100000001,2159923.3,92.52
286821,5951848.2,2159922.65,92.26
286822,5951804.86,2159945.94,72.31
286823,5951805.41,2159945.68,73.10000000000001
286824,5951805.48,2159945.42,72.41
286825,5951806.13,2159945.42,73.33
286826,5951806.69,2159945.2800000003,72.93
286827,5951805.68,2159945.48,73.95
286828,5951805.64,2159945.7800000003,74.44
286829,5951805.71,2159946.14,74.47
286830,5951805.91,2159945.61,74.8
286831,5951806.36,2159945.32,75.0
286832,5951806.0,2159946.33,74.9
286833,5951806.0,2159946.66,75.07000000000001
286834,5951808.92,2159944.07,72.18
286835,5951809.42,2159944.07,72.64
286836,5951810.24,2159943.71,73.59
286837,5951810.92,2159943.48,72.97
286838,5951810.76,2159943.71,74.08
286839,5951810.63,2159943.91,75.16
286840,5951811.38,2159944.56,75.3
286841,5951806.76,2159949.32,72.18
286842,5951806.76,2159949.68,72.38
286843,5951807.22,2159950.04,73.03
286844,5951805.8100000005,2159945.87,75.69
286845,5951807.0200000005,2159945.32,75.82000000000001
286846,5951807.91,2159945.12,76.87
286847,5951808.73,2159944.86,77.33
286848,5951806.07,2159946.07,77.59
286849,5951808.17,2159945.15,77.49
286850,5951807.74,2159945.32,78.02
286851,5951807.71,2159945.65,78.35000000000001
286852,5951809.45,2159944.4,75.79
286853,5951810.43,2159944.1,76.41
286854,5951811.38,2159944.86,75.49
286855,5951809.09,2159944.79,78.25
286856,5951806.46,2159947.09,75.75
286857,5951806.43,2159947.38,76.12
286858,5951807.05,2159948.37,77.53
286859,5951807.05,2159948.73,77.79
286860,5951812.04,2159947.38,76.12
286861,5951812.17,2159947.81,75.69
286862,5951811.78,2159946.79,77.46000000000001
286863,5951811.97,2159947.45,78.61
286864,5951811.97,2159947.81,78.67
286865,5951810.2700000005,2159949.81,77.39
286866,5951811.32,2159949.16,78.77
286867,5951810.73,2159949.39,78.02
286868,5951807.18,2159945.71,78.87
286869,5951806.36,2159945.7800000003,80.22
286870,5951806.4,2159946.1,80.38
286871,5951806.92,2159945.84,80.68
286872,5951807.25,2159945.58,81.14
286873,5951807.58,2159945.61,81.56
286874,5951809.51,2159944.86,78.81
286875,5951809.97,2159944.4,79.43
286876,5951810.5600000005,2159944.5,80.48
286877,5951809.78,2159944.96,80.97
286878,5951809.05,2159945.12,81.86
286879,5951807.61,2159949.39,78.84
286880,5951806.89,2159947.48,82.09
286881,5951807.55,2159949.48,82.05
286882,5951811.68,2159948.73,79.26
286883,5951811.48,2159947.35,81.66
286884,5951811.84,2159948.99,80.45
286885,5951811.48,2159949.19,80.91
286886,5951810.89,2159949.12,81.4
286887,5951807.91,2159945.5100000002,82.87
286888,5951808.43,2159945.25,82.51
286889,5951806.33,2159945.68,84.32000000000001
286890,5951806.66,2159945.7800000003,84.91
286891,5951806.2700000005,2159945.94,84.91
286892,5951806.3,2159946.3,84.91
286893,5951806.33,2159946.63,85.04
286894,5951807.0200000005,2159945.84,85.07000000000001
286895,5951807.12,2159946.24,84.91
286896,5951806.66,2159946.1,85.43
286897,5951808.07,2159945.25,84.88
286898,5951807.58,2159945.58,84.84
286899,5951808.5600000005,2159945.05,84.91
286900,5951810.2,2159944.5300000003,82.61
286901,5951809.38,2159944.92,83.5
286902,5951811.19,2159946.43,82.78
286903,5951811.0600000005,2159945.94,83.4
286904,5951810.3,2159943.87,84.81
286905,5951810.37,2159944.23,84.65
286906,5951809.88,2159944.63,84.71000000000001
286907,5951810.33,2159944.5300000003,84.94
286908,5951810.63,2159944.3,84.84
286909,5951810.600000001,2159944.63,85.27
286910,5951809.15,2159945.05,84.94
286911,5951810.4,2159945.32,84.91
286912,5951810.04,2159946.04,84.84
286913,5951810.89,2159945.5100000002,84.02
286914,5951810.66,2159944.99,85.04
286915,5951811.19,2159946.0100000002,84.84
286916,5951806.76,2159947.68,83.01
286917,5951807.45,2159949.09,82.45
286918,5951806.86,2159947.58,84.97
286919,5951806.92,2159947.97,84.88
286920,5951808.2,2159946.73,84.94
286921,5951808.86,2159947.97,84.91
286922,5951806.96,2159948.37,84.78
286923,5951807.51,2159949.55,84.68
286924,5951807.38,2159948.79,84.91
286925,5951807.32,2159948.4,85.10000000000001
286926,5951807.45,2159949.19,84.91
286927,5951808.07,2159949.98,84.81
286928,5951808.01,2159949.58,84.91
286929,5951811.29,2159946.86,82.48
286930,5951811.61,2159947.02,82.94
286931,5951811.75,2159947.84,82.51
286932,5951810.01,2159949.42,82.58
286933,5951811.0600000005,2159949.16,83.56
286934,5951809.42,2159947.25,84.88
286935,5951809.42,2159947.61,84.94
286936,5951810.17,2159947.84,84.91
286937,5951810.7,2159948.2,84.97
286938,5951811.94,2159947.97,85.3
286939,5951809.22,2159949.94,84.12
286940,5951809.68,2159949.81,84.94
286941,5951810.37,2159949.35,84.74
286942,5951811.55,2159948.96,84.55
286943,5951811.0200000005,2159948.3,84.91
286944,5951811.42,2159948.57,84.88
286945,5951811.15,2159949.06,84.81
286946,5951812.01,2159948.37,85.24
286947,5951812.04,2159948.73,85.10000000000001
286948,5951810.86,2159949.29,84.84
286949,5951811.09,2159949.32,85.4
286950,5951812.63,2159949.22,73.69
286951,5951812.83,2159948.83,74.25
286952,5951812.86,2159949.16,74.25
286953,5951812.63,2159948.4,74.93
286954,5951812.5,2159949.45,74.67
286955,5951807.22,2159950.37,73.2
286956,5951807.48,2159951.29,72.11
286957,5951808.37,2159950.7600000002,74.97
286958,5951808.69,2159950.5,75.39
286959,5951809.61,2159950.73,72.28
286960,5951807.64,2159950.86,75.56
286961,5951807.84,2159950.63,78.08
286962,5951809.45,2159950.17,76.38
286963,5951807.91,2159950.14,80.15
286964,5951807.94,2159950.24,82.51
286965,5951808.66,2159950.07,84.32000000000001
286966,5951808.14,2159950.7,84.84
286967,5951808.04,2159950.3,85.2
286968,5951803.71,2159939.48,87.76
286969,5951803.71,2159939.81,87.96000000000001
286970,5951804.43,2159939.18,87.93
286971,5951805.45,2159939.12,88.22
286972,5951805.0200000005,2159939.2800000003,88.22
286973,5951799.18,2159941.61,87.4
286974,5951800.13,2159941.08,87.5
286975,5951801.25,2159940.5300000003,87.63
286976,5951801.84,2159940.43,87.73
286977,5951800.72,2159940.95,87.57000000000001
286978,5951802.89,2159940.2,87.8
286979,5951805.7700000005,2159938.79,88.45
286980,5951807.38,2159938.39,88.12
286981,5951806.2,2159938.46,89.01
286982,5951805.97,2159938.62,90.49
286983,5951805.8100000005,2159938.79,91.67
286984,5951806.4,2159946.2,87.04
286985,5951807.38,2159945.74,86.25
286986,5951808.83,2159945.09,86.97
286987,5951806.13,2159946.3,88.75
286988,5951808.2,2159945.38,87.4
286989,5951808.14,2159945.68,87.96000000000001
286990,5951809.71,2159944.82,85.93
286991,5951809.28,2159944.79,88.62
286992,5951811.48,2159946.5300000003,87.53
286993,5951806.69,2159947.12,85.76
286994,5951806.63,2159946.73,85.93
286995,5951806.96,2159947.45,86.75
286996,5951808.89,2159949.98,86.02
286997,5951806.82,2159947.65,87.7
286998,5951807.41,2159948.4,87.86
286999,5951807.38,2159948.7,88.12
287000,5951811.84,2159947.55,85.73
287001,5951811.45,2159946.83,87.83
287002,5951809.94,2159949.35,87.47
287003,5951810.47,2159949.32,87.27
287004,5951809.97,2159949.68,87.53
287005,5951809.09,2159949.98,88.71000000000001
287006,5951810.92,2159949.12,88.45
287007,5951806.4,2159946.0100000002,89.17
287008,5951806.36,2159946.27,89.76
287009,5951806.3,2159946.5300000003,90.29
287010,5951806.79,2159945.91,90.09
287011,5951807.55,2159945.48,91.47
287012,5951808.07,2159945.45,92.06
287013,5951809.68,2159944.69,89.11
287014,5951809.94,2159944.69,89.47
287015,5951809.74,2159944.86,90.72
287016,5951809.350000001,2159945.09,91.44
287017,5951807.71,2159949.94,90.09
287018,5951806.79,2159946.89,90.85000000000001
287019,5951806.76,2159947.22,91.17
287020,5951807.22,2159948.5,92.13
287021,5951807.55,2159949.45,90.88
287022,5951807.38,2159948.93,91.57000000000001
287023,5951811.42,2159948.79,89.3
287024,5951812.07,2159948.5,88.88
287025,5951811.94,2159948.73,89.8
287026,5951811.88,2159948.96,90.42
287027,5951811.68,2159947.81,90.81
287028,5951811.5200000005,2159947.29,91.63
287029,5951811.38,2159946.86,92.19
287030,5951809.32,2159949.75,91.57000000000001
287031,5951803.94,2159939.54,97.93
287032,5951804.33,2159939.61,98.0
287033,5951805.28,2159938.99,98.16
287034,5951804.82,2159939.31,98.13
287035,5951799.7700000005,2159941.35,97.38
287036,5951800.98,2159940.7600000002,97.54
287037,5951802.2,2159940.23,97.67
287038,5951801.74,2159940.49,97.60000000000001
287039,5951801.41,2159940.59,97.57000000000001
